college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
"Government Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN GENERAL,205,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,208,2025,MCC,MDS,Round 2,,Government,
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,209,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Army Dental Centre/ Army Hospital (Research & Referral), Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,210,2025,MCC,MDS,Round 2,Delhi,Government,Armed Forces Medical
Government of Dental College and Hospital Jaipur,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,211,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,212,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN OBC,213,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Government Dental College and Hospital, Vijayawada",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,214,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Shimla",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,215,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,216,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,217,2025,MCC,MDS,Round 2,,Government,All India
"Regional Dental College, Guwahati",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,218,2025,MCC,MDS,Round 2,,Government,All India
"Indira Gandhi Govt. Dental College, Jammu",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN OBC,219,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"Government Dental College and Research Institute, Bangalore",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,221,2025,MCC,MDS,Round 2,,Government,All India
RIMS,,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,224,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,225,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government College and Hospital, Amritsar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,226,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,227,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Regional Dental College, Guwahati",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,228,2025,MCC,MDS,Round 2,Assam,Government,All India
"Nair Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,230,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,231,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government Dental College and Hospital, Shimla",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,233,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Mahatma Gandhi PG Sciences, Puducherry",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,234,2025,MCC,MDS,Round 2,Puducherry,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,235,2025,MCC,MDS,Round 2,Rajasthan,Government,All India
"Government Dental College, Thiruvananthapuram",,PERIODONTOLOGY,OBC,236,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Government Dental College and Hospital, Vijayawada",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,237,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Goa Dental College and Hospital, Goa",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,238,2025,MCC,MDS,Round 2,Goa,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,239,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Vijayawada",,PERIODONTOLOGY,OPEN GENERAL,241,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN EWS,242,2025,MCC,MDS,Round 2,West Bengal,Government,All India
"Government Dental College, Chennai",,PERIODONTOLOGY,OPEN GENERAL,243,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Government Dental College and Hospital, Nagpur",,PERIODONTOLOGY,OPEN GENERAL,244,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
RIMS,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,247,2025,MCC,MDS,Round 2,,Government,All India
"Goa Dental College and Hospital, Goa",,PROSTHODONTICS AND CROWN & BRIDGE,EWS,249,2025,MCC,MDS,Round 2,Goa,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OPEN GENERAL,250,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PERIODONTOLOGY,OPEN GENERAL,251,2025,MCC,MDS,Round 2,Odisha,Government,All India
"Post Graduate Sciences, Rohtak",,PERIODONTOLOGY,OPEN GENERAL,253,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,254,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,255,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government Dental College and Hospital, Aurangabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,258,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government College of Dentistry, Indore",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,259,2025,MCC,MDS,Round 2,,Government,All India
RIMS,,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,262,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College & Hospital, Srinagar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,263,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OBC,265,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,266,2025,MCC,MDS,Round 2,Chhattisgarh,Government,All India
"Post Graduate Sciences, Rohtak",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,268,2025,MCC,MDS,Round 2,,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,269,2025,MCC,MDS,Round 2,West Bengal,Government,All India
RIMS,,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,272,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Govt. Dental College & Hospital, Srinagar",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,274,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,SC,275,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PERIODONTOLOGY,OPEN OBC,276,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Maulana Azad Science, New Delhi",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,277,2025,MCC,MDS,Round 2,,Government,All India
"Government College and Hospital, Amritsar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,284,2025,MCC,MDS,Round 2,Punjab,Government,All India
"Govt. Dental College & Hospital, Srinagar",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,287,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
"Government Dental College and Hospital, Aurangabad",,PERIODONTOLOGY,OPEN GENERAL,290,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government College of Dentistry, Indore",,PERIODONTOLOGY,OPEN GENERAL,291,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Nair Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN GENERAL,293,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,296,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Institute of Medical Science, BHU",,PERIODONTOLOGY,OPEN GENERAL,299,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,300,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,301,2025,MCC,MDS,Round 2,,Government,
"Governemnt Dental College and Hospital, Ahmedabad",,PERIODONTOLOGY,OPEN GENERAL,302,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government Dental College Hospital, Hyderabad",,PERIODONTOLOGY,OPEN GENERAL,304,2025,MCC,MDS,Round 2,Telangana,Government,All India
RIMS,,ORAL AND MAXILLOFACIAL SURGERY,OBC,309,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,310,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,EWS,314,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,PERIODONTOLOGY,OPEN GENERAL,317,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,318,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL PATHOLOGY AND MICROBIOLOGY,OBC,321,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Government Dental College, Kozhikode",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,322,2025,MCC,MDS,Round 2,,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PERIODONTOLOGY,OPEN GENERAL,323,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,EWS,327,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,328,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College & Hospital, Srinagar",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,330,2025,MCC,MDS,Round 2,Jammu And Kashmir,Government,All India
RIMS,,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,332,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Government Dental College and Hospital, Nagpur",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,335,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,337,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Post Graduate Sciences, Rohtak",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,340,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL MEDICINE AND RADIOLOGY,OPEN OBC,342,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government Dental College and Hospital, Shimla",,ORAL AND MAXILLOFACIAL SURGERY,OBC,343,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Government Dental College and Hospital, Vijayawada",,PROSTHODONTICS AND CROWN & BRIDGE,REPORTED,346,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,348,2025,MCC,MDS,Round 2,,Government,All India
RIMS,,PERIODONTOLOGY,OPEN GENERAL,349,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Post Graduate Sciences, Rohtak",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,353,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,PERIODONTOLOGY,OBC,354,2025,MCC,MDS,Round 2,Chhattisgarh,Government,All India
"Institute of Medical Science, BHU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,356,2025,MCC,MDS,Round 2,,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,361,2025,MCC,MDS,Round 2,Odisha,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,366,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
RIMS,,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,367,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,369,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,371,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,374,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"Nair Dental College and Hospital, Mumbai",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,375,2025,MCC,MDS,Round 2,,Government,All India
"Post Graduate Sciences, Rohtak",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,382,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Maulana Azad Science, New Delhi",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,386,2025,MCC,MDS,Round 2,Delhi,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,389,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Shimla",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,392,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,EWS,397,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL MEDICINE AND RADIOLOGY,OBC,405,2025,MCC,MDS,Round 2,Kerala,Government,All India
"Management/ Paid Seats Saveetha Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,412,2025,MCC,MDS,Round 2,Tamil Nadu,Government,
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,415,2025,MCC,MDS,Round 2,Rajasthan,Government,All India
"Government Dental College and Hospital, Shimla",,PERIODONTOLOGY,OBC,419,2025,MCC,MDS,Round 2,Himachal Pradesh,Government,All India
"Nair Dental College and Hospital, Mumbai",,ORAL MEDICINE AND RADIOLOGY,OBC,426,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,429,2025,MCC,MDS,Round 2,Odisha,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,431,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Goa Dental College and Hospital, Goa",,PUBLIC HEALTH DENTISTRY,OPEN OBC,432,2025,MCC,MDS,Round 2,Goa,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL MEDICINE AND RADIOLOGY,OPEN OBC,441,2025,MCC,MDS,Round 2,Telangana,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,452,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Government Dental College Hospital, Hyderabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,453,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Chennai",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN OBC,454,2025,MCC,MDS,Round 2,Tamil Nadu,Government,All India
"- - - - All India S.C.B Dental College and Hospital, Cuttack",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,466,2025,MCC,MDS,Round 2,Odisha,Government,
"Science, BHU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,469,2025,MCC,MDS,Round 2,,Government,Banaras Hindu University
"Nair Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,472,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University University College of Medical Sciences, Delhi University",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,476,2025,MCC,MDS,Round 2,,Government,
"Government Dental College and Hospital, Vijayawada",,PERIODONTOLOGY,EWS,498,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Government Dental College and Research Institute, Bangalore",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,508,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,SC,520,2025,MCC,MDS,Round 2,Maharashtra,Government,All India
"Government College and Hospital, Amritsar",,PEDIATRIC AND PREVENTIVE DENTISTRY,EWS,521,2025,MCC,MDS,Round 2,Punjab,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,525,2025,MCC,MDS,Round 2,,Government,
"Faculty of Dental Sciences, KGMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,536,2025,MCC,MDS,Round 2,,Government,All India
"Science, BHU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,551,2025,MCC,MDS,Round 2,,Government,Banaras Hindu University
"Faculty of Dental Sciences, KGMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,557,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,570,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Post Graduate Sciences, Rohtak",,ORAL PATHOLOGY AND MICROBIOLOGY,EWS,574,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Post Graduate Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,616,2025,MCC,MDS,Round 2,,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PERIODONTOLOGY,OPEN GENERAL,633,2025,MCC,MDS,Round 2,,Government,All India
"Maulana Azad Science, New Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,667,2025,MCC,MDS,Round 2,,Government,All India
"- - - - - - Did not opt for Upgradation. 424 671 Manageme nt/Paid Seats AB Shetty Memorial Inst. of Dental Sce., Mangaluru",,ORAL AND MAXILLOFACIAL SURGERY,REPORTED,668,2025,MCC,MDS,Round 2,,Government,
"Government Dental College, Thiruvananthapuram",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,696,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Nagpur",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,721,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PERIODONTOLOGY,OPEN GENERAL,726,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Government Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,731,2025,MCC,MDS,Round 2,,Government,All India
"- - - - All India Government Dental College, Thiruvananthapuram",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,736,2025,MCC,MDS,Round 2,Kerala,Government,
"Government College and Hospital, Amritsar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,742,2025,MCC,MDS,Round 2,,Government,All India
"- - - - - - No Upgradation 437 746 Manageme nt/Paid Seats Saveetha Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,NOT,743,2025,MCC,MDS,Round 2,,Government,
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,SC,756,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"- - - - All India Govt. Dental College & Hospital, Srinagar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,757,2025,MCC,MDS,Round 2,,Government,
"DR. Ziauddin Ahmad Dental College, AMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,NO,766,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,NO,822,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Thiruvananthapuram",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SC,894,2025,MCC,MDS,Round 2,Kerala,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PUBLIC HEALTH DENTISTRY,OPEN GENERAL,899,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"Faculty of Dental Sciences, KGMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,912,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College Hospital, Hyderabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,938,2025,MCC,MDS,Round 2,,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,NO,953,2025,MCC,MDS,Round 2,,Government,
"Government Dental College Hospital, Hyderabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,SC,977,2025,MCC,MDS,Round 2,Telangana,Government,All India
"Post Graduate Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,988,2025,MCC,MDS,Round 2,Haryana,Government,All India
"Delhi University Maulana Azad Science, New Delhi",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,1006,2025,MCC,MDS,Round 2,,Government,
"Delhi University Maulana Azad Science, New Delhi",,PERIODONTOLOGY,OPEN GENERAL,1007,2025,MCC,MDS,Round 2,,Government,
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,1009,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,1026,2025,MCC,MDS,Round 2,,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL MEDICINE AND RADIOLOGY,OPEN GENERAL,1064,2025,MCC,MDS,Round 2,,Government,Aligarh Muslim University
"- - - - Management/ Paid Seats Saveetha Dental College, Chennai",,ORAL PATHOLOGY AND MICROBIOLOGY,OPEN GENERAL,1074,2025,MCC,MDS,Round 2,Tamil Nadu,Government,
"Goa Dental College and Hospital, Goa",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,1093,2025,MCC,MDS,Round 2,Goa,Government,All India
"Patna Dental College and Hospital, Patna",,PROSTHODONTICS AND CROWN & BRIDGE,SC,1123,2025,MCC,MDS,Round 2,Bihar,Government,All India
"Post Graduate Sciences, Rohtak",,PEDIATRIC AND PREVENTIVE DENTISTRY,NO,1125,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College, Kozhikode",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,1149,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Research Institute, Bangalore",,PEDIATRIC AND PREVENTIVE DENTISTRY,NO,1155,2025,MCC,MDS,Round 2,,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,1160,2025,MCC,MDS,Round 2,Gujarat,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,1164,2025,MCC,MDS,Round 2,,Government,All India
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,NO,1177,2025,MCC,MDS,Round 2,,Government,All India
"Government College of Dentistry, Indore",,PROSTHODONTICS AND CROWN & BRIDGE,SC,1208,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,All India
"Science, BHU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,1210,2025,MCC,MDS,Round 2,,Government,Banaras Hindu University
"Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,1221,2025,MCC,MDS,Round 2,,Government,Banaras Hindu University
RIMS,,CONSERVATIVE DENTISTRY AND ENDODONTICS,SC,1251,2025,MCC,MDS,Round 2,Andhra Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,ORAL AND MAXILLOFACIAL SURGERY,NO,1272,2025,MCC,MDS,Round 2,,Government,All India
"Science, BHU",,PERIODONTOLOGY,OPEN GENERAL,1289,2025,MCC,MDS,Round 2,,Government,Banaras Hindu University
"- - - - Management/ Paid Seats Sri Ramachandra Dental and Hospt., Chennai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,1291,2025,MCC,MDS,Round 2,,Government,
"Faculty of Dental Sciences, KGMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,SC,1301,2025,MCC,MDS,Round 2,Uttar Pradesh,Government,All India
"Maulana Azad Science, New Delhi",,PERIODONTOLOGY,SC,1308,2025,MCC,MDS,Round 2,Delhi,Government,All India
"Government Dental College and Hospital, Nagpur",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,1312,2025,MCC,MDS,Round 2,,Government,All India
"- - - - All India Government College of Dentistry, Indore",,CONSERVATIVE DENTISTRY AND ENDODONTICS,NO,1354,2025,MCC,MDS,Round 2,Madhya Pradesh,Government,
"Nair Dental College and Hospital, Mumbai",,PERIODONTOLOGY,OPEN GENERAL,1376,2025,MCC,MDS,Round 2,,Government,All India
"Nair Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,1384,2025,MCC,MDS,Round 2,,Government,All India
